global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65
6977.857134997282	n/a	n/a	48690490.19643247	9443.325119429142	n/a	n/a	89176389.31124143	7465.631372931123	n/a	n/a	55735651.79649345	7611.056674898263	7555.334033214496	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.1728620421536109e-06	n/a	1.3756053699247384e-12	n/a	-0.0419358179964746	n/a	0.0017586128310334	n/a	-0.0450461376366249	n/a	0.0020291545159777	n/a	-0.0005759996560685	n/a	n/a	3.3177560379103026e-07	1.9784174298820292e-13	n/a	3.914135526861013e-26	n/a	-1.0727938719659602e-12	n/a	n/a	1.150886691727717e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6952.313110294403	-25.544024702879145	652.4971980212998	48334657.58357143	9329.697319722058	-113.6277997070847	12911.27686627336	87043252.07762896	7457.995047101619	-7.63632582950413	58.31347217435195	55621690.122592285	7601.600964409021	7546.967378173033	1.314197	24.806578	0.0668637772984739	0.0476956414136841	-0.0144542358	0.0776943399	0.0458826292	-0.0372276795	-0.0598158668	-0.0333246699	-0.0107337851	0.1022116032	-0.0092564689	0.0583218288	-0.0166640836	0.0646780506	-0.0185007716	0.0219493579	-0.0582757756	0.000728821	-0.0743653895	0.0025026515	-0.0880494603	-0.0195952749	0.0288278516	-0.0714506673	0.0484854179	-0.0134112893	0.0058952893	-9.66657e-05	0.0516672416	-0.0069705502	0.0097969598	-0.0255786896	0.0070885824	-0.0603179639	0.003231838	-0.0290496961	0.0142803287	-0.0332085974	0.0228045816	-0.0460253178	0.0202760534	-0.0293096826	0.0168362832	0.1166632225	-0.0405487364	0.0198637362	0.0351691973	0.0155597007	-0.0694875465	0.0269374392	-0.0302367082	0.0510733175	-0.0297339732	0.0091922591	-0.0421448069	0.009718722	-0.0207366481	0.0309009733	-0.0189119322	0.0351137158	-0.0404605047	0.0191084941	-0.1231733544	0.0095367335	-0.0157537528	0.0456045011	-0.074116289	0.0464327551	-0.0745032352	0.104990268	0.0847148547	-0.0510679209	0.0371468213	-0.0699187116	0.0333100458	0.0040233988	-0.0316427533	-0.000353485	0.0926020464	-0.0338632786	-0.0352535026	0.0047948212	0.0011805876	0.0465523406	-0.0138932995	-0.0045790952	-0.0351845588	0.0384627999	-0.0080048162	-0.0102704752	0.0379337024	-0.1576423751	-0.0399702105	0.1183906424	0.064917103	-0.0354490813	-0.0205924446	0.0076433188	0.0178910203	0.0468365103	-0.0693858279	0.008337728	0.077438103	-0.0010654759	-0.0218183143	-0.0259262274	0.0449254749	0.0121226158	0.0405755299	-0.0476803422	-0.0045052157	-0.0284812255	0.0071114931	0.0361526786	-0.0312204444	-0.0111592505	-0.0134490508	-0.0200314116	0.0691212339	-0.0191307576	-0.108942578	-0.0506449912	0.0524267034	0.0246783802	0.0220995676	-0.0135648694	-0.0177083383	-0.0328496069	0.0347954681	-0.0735100323	0.0196540924	-0.0256766617	0.0117620529	-0.0200575974	0.0153912448	-0.0234598257	0.0096867946	-0.0114986135	0.036817554	-0.0039243888	0.0209901095	-0.0650442326	0.0336016824	-0.0031027759	0.0197758422	-0.0106572446	0.0294910709	-0.0042223342	0.0590475427	-0.086794028	0.0356296383	0.0072643332	-0.0250339079	0.0245757914	0.0097002111	-0.0280133498	-0.0213009767	0.0524389216	-0.0396301772	0.0128378426	-0.0181373617	0.0026511521	-0.0183819167	0.1338320292	-0.016447034	0.0575123266	-0.0221980943	0.0612216925	-0.0798496758	0.1016221566	-0.0397775793	0.0023842094	-0.0330485954	0.0147583201	-0.0326793411	0.0240854833	-0.0830986699	0.0911985686	0.047258425	-0.0807228515	0.0014022903	0.0378667942	-0.0607685825	0.0416664064	0.0038128178	-0.055582228	0.0698083854	0.0291962949	-0.0932837812	0.0032044021	0.0539392896	-0.0255529047	-0.0251770319	0.0031315415	0.0259774829	0.0121872592	-0.0285183095	0.0123673587	0.0294353761	0.0598584797	-0.1666023972	0.0199199838	0.0117957502	0.0411149738	-0.0275351662	-0.0681636466	0.0579295924	0.0033914803	0.0078845311	-0.0662529644	0.0688312372	0.0004563815	-0.0343406541	-0.0177341144	-0.0194614107	-0.0144520123	0.0484810587	0.0166260273	0.0146878328	-0.0088181007	-0.0375383197	0.0120549951	0.0195456864	0.0219095984	-0.0012790956	-0.0621943016	-0.0989561915	0.0904915418	0.0501243717	0.0322347441	-0.0417422121	-0.0755061606	0.0060398638	-0.0548841853	0.0120575829	-0.0160537817	0.0284071448	-0.0312037364	0.0165392668	-0.0421842865	0.0160974816	-0.0390705672	0.0336194503	-0.0459455686	0.0452446615	-0.0106962401	0.0619360993	-0.0336828355	0.0697445607	-0.0151686406	0.0149024276	0.0289697165	-0.040657555	0.064276996	0.0784455378	0.0784427891	0.0784382079	0.0784317944	0.0784235488	0.0784134712	0.0	1.4846481377617238e-06	3.117860956081129e-07	2.204180092959354e-12	9.721056941455133e-14	-0.0614206058754263	-0.0194847878789517	0.0037724908261044	0.0003796569586877	-0.0888247991546578	-0.0437786615180329	0.0078898449448652	0.0019165712043104	-0.0006479999723933	-7.200031632480003e-05	5.184045550871265e-09	4.199039642217176e-07	1.1728396032140154e-12	9.749978602258125e-13	1.375552734867209e-24	9.506208274449131e-25	3.935282980559174e-12	5.008076852525134e-12	2.5080833760798053e-23	1.5486452137078698e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6955.567138836103	3.254028541700791	10.588701750203375	48379914.222856656	9290.141187756875	-39.55613196518243	1564.6875760469272	86306723.28845672	7457.739738401397	-0.2553087002224856	0.065182532409295	55617882.00573133	7597.262415827573	7572.527258295096	1.185609	22.379364	0.0212265861749635	0.0173747622079228	-0.0734058757	-0.0012804242	0.054849011	0.0299507272	-0.037212989	-0.0395646587	-0.0897368369	0.0176007722	0.0367243727	0.0292117969	-0.0119518962	0.0020121568	-0.0192341071	-0.0433100687	-0.0228136306	-0.025308043	0.0386047455	-0.0120483786	0.0039418782	-0.0191909499	-0.0539162624	-0.063886046	-0.0287427309	-0.0646066598	-0.0488415789	-0.070935174	0.0385876705	-0.1085135595	0.0736991055	0.0585333351	0.0916947934	-0.0849387135	-0.0332975032	0.0138152617	0.0580345974	-0.0023909155	0.0269116812	-0.0220344618	0.0008132456	-0.039803872	0.0898180874	0.0036975119	-0.0233324977	-0.0398457235	-0.0519186662	-0.0871247202	-0.0401488764	0.0840350712	-0.0543668241	0.0736621012	-0.0184549066	-0.0184241403	0.0046690287	0.0628798179	-0.0071972617	0.063070166	0.0068186158	-0.0342081993	0.0419590438	0.0318743152	-0.068036094	-0.0462611676	-0.0230011868	0.0528671647	-0.016806225	-0.0268438172	-0.0143048842	-0.0554286443	-0.0062816155	-0.0947090031	0.0939728612	-0.056218918	0.0078100623	0.0233919991	0.0023401665	0.0073932806	-0.0374899755	0.0167519324	0.0211534205	-0.0224144463	0.0173514029	-0.0129127369	0.0058037692	-0.0056905926	0.0293689176	0.0084292612	0.0212928919	0.0228576696	-0.0341506809	-0.0674395728	-0.0106635363	-0.0741693632	0.081150669	-0.0118009542	-0.0035818337	0.1064659432	0.0415704267	0.0126852022	-0.0483328755	-0.0164407923	0.0903374039	0.0455247505	0.1306342095	0.0988908257	0.138932579	-0.0799510342	0.0548150982	-0.1071114445	-0.116012464	-0.0010294382	0.0042346007	-0.006987209	-0.0247863264	-0.0989953874	-0.0047187922	0.0120075323	0.0580753639	-0.0424723461	0.0379453473	-0.0519805908	0.0159947828	0.0154465253	0.1265174601	-0.0100835155	0.1064384734	-0.0269137021	0.0662703107	0.0202357423	-0.0527853627	-0.0658246674	-0.0300323691	0.0505092854	0.0102258828	-0.0567562387	-0.0696383314	-0.1167075533	-0.0180137946	-0.017520053	-0.0508041846	-0.0805654796	-0.0010059177	0.0529505247	0.0741875065	-0.0737330221	0.0069619643	-0.0722404427	0.001253745	-0.0234921703	0.0841657256	0.051386636	0.0608440034	0.0559514869	-0.0011971212	0.0175986532	-0.0459521128	0.084525802	-0.0262086551	0.0668151711	-0.0002608861	0.0273593584	0.0463760276	0.0441207278	-0.0205100002	0.0023940951	-0.0655480839	-0.0349156124	-0.0756071029	0.0891581989	-0.0359658883	-0.009906094	0.0088030818	-0.0585518984	0.0335707208	-0.0346942816	0.0045671403	-0.0174134084	-0.008525098	-0.0253047685	0.0533399241	0.0638497717	-0.0123162773	-0.0122488187	0.0082613966	-0.0288194762	-0.0185327622	0.0487304538	0.0551552051	0.0215276954	-0.0309978535	0.0108541732	-0.0098509838	-0.0288573677	0.0120637484	-0.0022291132	-0.0412236825	-0.0293642484	-0.0160755683	0.0352975484	-0.0054507528	0.0315196267	0.1073928933	-0.0301930726	-0.028544202	0.0550068467	0.0938230785	-0.0523535354	-0.067203832	-0.0726438885	0.1260082584	-0.0989989049	-0.1711783768	-0.0716894597	-0.0049021963	0.0211804794	-0.0453028598	0.0558744134	-0.0588450744	-0.0645072327	0.0013230083	0.0181191034	0.013856447	0.1426919944	-0.034388932	-0.0114859727	0.0549619991	0.0112303977	-0.0348638218	0.0652897457	-0.0032615166	-0.0092468767	-0.0604349155	-0.0388942558	0.0222120101	0.0267581989	-0.0101231999	-0.0687544885	0.0824429008	0.046352497	0.0752712981	0.0082487438	-0.0019416604	0.0495417481	-0.0424736766	-0.0206027681	-0.0089713386	-0.031579033	-0.0121998682	0.081626634	-0.0314793178	0.0010600386	0.0636682826	0.0883071904	0.0784382079	0.0784134712	0.0783722491	0.0783145503	0.078240387	0.0781497746	0.0	-7.682166369704646e-08	-1.5614698014587702e-06	5.901568013182106e-15	2.438187940867691e-12	-0.0614568407422098	-3.623486678350218e-05	0.0037769432740133	1.3129655708181496e-09	-0.093013594303315	-0.0041887951486572	0.0086515287252216	1.754600479741415e-05	-0.0009879998290609	-0.0003399998566676	1.1559990253398857e-07	9.761436622243676e-07	-1.2505108060167912e-11	-1.3677947663381929e-11	1.5637772759647646e-22	1.8708625228221511e-22	-1.951359646784612e-11	-2.344887944840529e-11	5.498499473858442e-22	3.807804471099366e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6954.514150450054	-1.0529883860490372	1.108784541154156	48365267.06881004	9292.067077335065	1.9258895781895264	3.709050667379031	86342510.5696942	7456.41458130646	-1.3251570949369125	1.7560413262616372	55598118.40831959	7595.450013348533	7667.774518507383	1.247311	23.544041	0.1281725392822905	0.0759520779294323	-0.0168144986	-0.0750933806	0.0404962182	-0.0524058913	-0.0209507051	-0.0544992006	-0.0423287618	-0.051422407	-0.0520948981	-0.0134639237	0.0014518755	0.0023349142	-0.0346493952	-0.0545352967	-0.0100439523	0.0144423155	-0.0263196495	0.0498282297	-0.0908942212	-0.0325299294	-0.0461284937	0.0517543723	-0.0534487745	-0.0441955805	-0.0307735103	0.0378601743	0.0304526253	0.003950092	0.0532922246	0.0095027632	-0.0297328958	-0.017743834	0.0338648221	0.0467315469	0.0360254719	0.0126413285	0.0682955722	-0.0061559444	0.030826492	0.0506494511	0.0693819869	0.0761246568	0.0457145001	-0.0044651307	-0.006716901	-0.0005097838	0.0524173584	0.0385711148	0.0615624119	0.0581596047	0.0554324268	-0.1132891919	0.0752389159	0.0342897355	0.0414153524	0.0006063089	0.0560887079	0.0320541852	-0.0959064483	0.0030952599	-0.0073250955	-0.0250737861	-0.0341462777	-0.0238836886	0.072172874	0.0043560733	0.0323606458	-0.0620928794	0.0478110126	-0.1067920598	-0.0085854124	0.0316180676	-0.0410015122	0.0049231946	-0.0081634292	-0.1231172662	-0.0421992242	0.0515566128	0.0273091083	0.0094944903	-0.048839425	-0.0755615961	0.0084330536	-0.0382703737	-0.0110001013	0.0155693785	0.0344488953	0.0031000435	0.0873065673	-0.0178564039	0.0734148212	0.0311421935	0.081438371	-0.021924552	-0.0822762376	0.0681295411	0.0156383515	-0.0375082584	-0.0313120591	-0.0615931047	-0.0308600168	0.0313813277	0.028322391	0.006366019	-0.0120950904	0.0919429185	0.1480205361	0.0682567295	0.0606252435	0.0091016886	0.0061269497	0.0840813207	-0.0086734688	0.0086669976	-0.0017960998	0.06056336	-0.1277252455	0.0216371432	0.076092947	0.0685456254	0.068517491	0.0945277139	0.121491016	0.03936971	0.0097296518	-0.0213504889	-0.0273579996	0.0667946274	-0.04639476	-0.0180446366	-0.0371344356	-0.0258233105	-0.0105850484	0.008312088	-0.0450567045	-0.0031754873	0.021613475	-0.03957818	0.0225130398	-0.0546636686	-0.0193933075	0.0753132007	-0.0545271092	0.0489514425	-0.0066292155	0.0625986575	0.0565669903	-0.0506127264	0.0500226013	0.0972547542	-0.0017076574	0.0208897767	-0.0088636443	-0.0328401621	-0.0680330515	0.0065749115	-0.00659241	0.0180745884	0.0172586249	0.1262779248	0.054200873	-0.0485742604	0.0578893205	0.047634954	-0.0153055421	0.0186613009	0.0331730022	0.0479200499	0.0215140995	0.038861974	0.0350010302	0.0086546416	0.0344564705	-0.0795405374	-0.0766417803	-0.1426583313	-0.0075145055	-0.014323727	0.0153641662	-0.0047129748	0.0579372564	-0.0393494988	0.0588407697	0.0784767027	0.0467812177	0.0100020646	0.0575081022	0.0085705294	-0.0289704154	-0.0200251885	0.0191649527	-0.0498764991	0.0024377027	0.0301233704	0.0048305902	-0.0353987823	0.0550522505	0.0193080558	-0.0731766622	0.1372058198	-0.0261420139	0.0565540194	-0.0365680522	0.0433860542	0.0044047389	0.0016508227	-0.0266782377	-0.0659170469	0.00991807	-0.059269774	0.0015687256	0.0752921894	-0.1146205074	0.0621871684	0.0414808045	-0.1343185684	-0.0563784387	0.0579348038	-0.0122399759	0.0358433568	-0.0658868782	-0.0063662468	0.0104622585	0.0713452787	0.0333346927	-0.0841682165	0.0168762762	0.1164524174	-0.0182828731	0.0678486439	-0.0219834923	-0.0695914621	-0.0613506024	-0.0025270181	-0.0167010053	0.0257449158	0.0032414276	0.038840489	-0.0656091517	0.0008832619	-0.0557645983	-0.0149557408	0.0534381185	-0.0941787272	0.1602038907	-0.0713065698	0.0337300116	-0.0051855447	-0.0326063872	-0.0912583798	-0.0065917207	-0.0235790952	0.0784235488	0.0783548464	0.078240387	0.0780802374	0.0778744911	0.0776232683	0.0	5.755526515827114e-06	5.8323481795241605e-06	3.3126085474389e-11	3.4016285287198786e-11	-0.0167719688006258	0.044684871941584	0.0002812989374491	0.0019967377804357	-0.0335337676031031	0.0594798267002119	0.0011245135696589	0.0035378497842872	-0.0006349999294602	0.0003529998996007	1.246089291181043e-07	4.03224910414459e-07	-0.0001270000152457	-0.0001270000027405	1.6129003872408032e-08	1.6129000696110362e-08	-4.028301860744404e-08	-4.02635050109762e-08	1.6211498357689052e-15	1.622721588127683e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
